RecordId,meetingid,rep_new,policy_level,date,organisation,purpose,department,Year,Quarter,Period
251,1688,John Hayes MP,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
252,1689,John Hayes MP,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
253,1690,John Hayes MP,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
254,1691,John Hayes MP,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
255,1692,John Hayes MP,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
256,1693,John Hayes MP,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
257,1694,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
258,1695,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
259,1696,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
260,1697,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
261,1698,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
262,1699,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
263,1700,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
264,1701,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
265,1702,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
266,1703,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
267,1704,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
268,1705,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
269,1706,John Hayes MP,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
270,1707,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
271,1708,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
272,1709,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
273,1710,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
274,1711,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
275,1712,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
276,1713,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
277,1714,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
278,1715,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
279,1716,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
280,1717,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
281,1718,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
282,1719,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
283,1720,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
284,1721,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
285,1722,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
286,1723,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
287,1724,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
288,1725,Lord Green,Minister of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
289,1726,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
290,1727,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
291,1728,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
292,1729,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
293,1730,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
294,1731,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
295,1732,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
296,1733,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
297,1734,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
298,1735,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
299,1736,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
300,1737,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
301,1738,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
302,1739,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
303,1740,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
304,1741,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
305,1742,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
306,1743,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
307,1744,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
308,1745,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
309,1746,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
310,1747,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
311,1748,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
312,1749,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
313,1750,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
314,1751,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
315,1752,Lord Green,Minister of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
316,1753,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
317,1754,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
318,1755,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
319,1756,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
320,1757,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
321,1758,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
322,1759,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
323,1760,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
324,1761,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
325,1762,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
326,1763,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
327,1764,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
328,1765,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
329,1766,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
330,1767,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
331,1768,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
332,1769,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
333,1770,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
334,1771,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
335,1772,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
336,1773,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
337,1774,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
338,1775,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
339,1776,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
340,1777,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
341,1778,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
342,1779,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
343,1780,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
344,1781,Lord Green,Minister of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
345,1782,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
346,1783,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
347,1784,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
348,1785,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
349,1786,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
350,1787,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
351,1788,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
352,1789,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
353,1790,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
354,1791,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
355,1792,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
356,1793,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
357,1794,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
358,1795,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
359,1796,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
360,1797,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
361,1798,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
362,1799,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
363,1800,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
364,1801,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
365,1802,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
366,1803,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
367,1804,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
368,1805,Edward Davey MP,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
369,1806,Edward Davey MP,Parliamentary Under Secretary of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
370,1807,Edward Davey MP,Parliamentary Under Secretary of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
371,1808,Norman Lamb MP,Parliamentary Under Secretary of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
372,1809,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
373,1810,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
374,1811,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
375,1812,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
376,1813,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
377,1814,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
378,1815,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
379,1816,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
380,1817,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
381,1818,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
382,1819,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
383,1820,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
384,1821,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
385,1822,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
386,1823,Norman Lamb MP,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
387,1824,Baroness Wilcox,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
388,1825,Baroness Wilcox,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
389,1826,Baroness Wilcox,Parliamentary Under Secretary of State,2012-01-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
390,1827,Baroness Wilcox,Parliamentary Under Secretary of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
391,1828,Baroness Wilcox,Parliamentary Under Secretary of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
392,1829,Baroness Wilcox,Parliamentary Under Secretary of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
393,1830,Baroness Wilcox,Parliamentary Under Secretary of State,2012-02-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
394,1831,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
395,1832,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
396,1833,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
397,1834,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
398,1835,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
399,1836,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
400,1837,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
401,1838,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
402,1839,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
403,1840,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
404,1841,Baroness Wilcox,Parliamentary Under Secretary of State,2012-03-01T00:00:00Z,,,bis,2012,Q1,2012 Q1
405,1842,Vincent Cable MP,Secretary of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
406,1843,Vincent Cable MP,Secretary of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
407,1844,Vincent Cable MP,Secretary of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
408,1845,Vincent Cable MP,Secretary of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
409,1846,Vincent Cable MP,Secretary of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
410,1847,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
411,1848,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
412,1849,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
413,1850,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
414,1851,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
415,1852,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
416,1853,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
417,1854,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
418,1855,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
419,1856,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
420,1857,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
421,1858,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
422,1859,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
423,1860,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
424,1861,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
425,1862,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
426,1863,Vincent Cable MP,Secretary of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
427,1864,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
428,1865,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
429,1866,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
430,1867,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
431,1868,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
432,1869,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
433,1870,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
434,1871,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
435,1872,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
436,1873,Vincent Cable MP,Secretary of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
437,1874,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
438,1875,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
439,1876,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
440,1877,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
441,1878,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
442,1879,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
443,1880,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
444,1881,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
445,1882,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
446,1883,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
447,1884,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
448,1885,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
449,1886,David Willetts MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
450,1887,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
451,1888,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
452,1889,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
453,1890,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
454,1891,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
455,1892,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
456,1893,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
457,1894,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
458,1895,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
459,1896,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
460,1897,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
461,1898,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
462,1899,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
463,1900,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
464,1901,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
465,1902,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
466,1903,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
467,1904,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
468,1905,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
469,1906,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
470,1907,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
471,1908,David Willetts MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
472,1909,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
473,1910,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
474,1911,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
475,1912,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
476,1913,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
477,1914,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
478,1915,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
479,1916,David Willetts MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
480,1917,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
481,1918,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
482,1919,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
483,1920,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
484,1921,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
485,1922,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
486,1923,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
487,1924,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
488,1925,Mark Prisk MP,Minister of State,2012-04-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
489,1926,Mark Prisk MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
490,1927,Mark Prisk MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
491,1928,Mark Prisk MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
492,1929,Mark Prisk MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
493,1930,Mark Prisk MP,Minister of State,2012-05-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
494,1931,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
495,1932,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
496,1933,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
497,1934,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
498,1935,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
499,1936,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
500,1937,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
501,1938,Mark Prisk MP,Minister of State,2012-06-01T00:00:00Z,,,bis,2012,Q2,2012 Q2
